Date 1,Time 1,RSSI,Badge,Date 2,Badge to Badge 1,6,7,8
2020-10-23,14:21:59:,188,09,2020-10-23,14:22:00,[26:218],,
2020-10-23,14:22:00:,181,26,2020-10-23,14:21:59,[9:216],,
2020-10-23,14:22:07:,189,09,2020-10-23,14:22:08,[26:218],,
2020-10-23,14:22:11:,182,26,2020-10-23,14:22:07,[9:216],,
2020-10-23,14:22:16:,181,26,2020-10-23,14:22:15,[9:216],,
2020-10-23,14:22:17:,189,09,2020-10-23,14:22:16,[26:218],,
2020-10-23,14:22:23:,188,09,2020-10-23,14:22:24,[26:218],,
2020-10-23,14:22:27:,181,26,2020-10-23,14:22:23,[9:216],,
2020-10-23,14:22:35:,181,26,2020-10-23,14:22:31,[9:216],,
2020-10-23,14:22:37:,189,09,2020-10-23,14:22:32,[26:218],,
2020-10-23,14:22:43:,188,09,2020-10-23,14:22:40,[26:218],,
2020-10-23,14:22:44:,181,26,2020-10-23,14:22:39,[9:216],,
2020-10-23,14:22:48:,182,26,2020-10-23,14:22:47,[9:216],,
2020-10-23,14:22:50:,189,09,2020-10-23,14:22:48,[26:218],,
2020-10-23,14:22:59:,189,09,2020-10-23,14:22:56,[26:218],,
2020-10-23,14:22:59:,182,26,2020-10-23,14:22:55,[9:215],,
2020-10-23,14:23:02:,181,26,2020-10-23,14:23:03,[9:216],,
2020-10-23,14:23:04:,189,09,2020-10-23,14:23:04,[26:218],[26:218],
2020-10-23,14:23:12:,181,26,2020-10-23,14:23:11,[9:216],,
2020-10-23,14:23:17:,188,09,2020-10-23,14:23:12,,,
2020-10-23,14:23:19:,182,26,2020-10-23,14:23:19,[9:216],,
2020-10-23,14:23:20:,189,09,2020-10-23,14:23:20,[26:218],[26:218],
2020-10-23,14:23:27:,181,26,2020-10-23,14:23:27,[9:216],,
2020-10-23,14:23:28:,189,09,2020-10-23,14:23:28,[26:218],,
2020-10-23,14:23:37:,182,26,2020-10-23,14:23:35,[9:216],,
2020-10-23,14:23:38:,189,09,2020-10-23,14:23:36,,,
2020-10-23,14:23:46:,189,09,2020-10-23,14:23:44,[26:218],,
2020-10-23,14:23:46:,181,26,2020-10-23,14:23:43,[9:216],,
2020-10-23,14:23:51:,182,26,2020-10-23,14:23:51,[9:215],,
2020-10-23,14:23:57:,189,09,2020-10-23,14:23:52,[26:218],,
2020-10-23,14:24:01:,188,09,2020-10-23,14:24:00,[26:218],,
2020-10-23,14:24:04:,182,26,2020-10-23,14:23:59,[9:216],,
2020-10-23,14:24:09:,189,09,2020-10-23,14:24:08,[26:218],,
2020-10-23,14:24:13:,182,26,2020-10-23,14:24:07,[9:215],,
2020-10-23,14:24:18:,181,26,2020-10-23,14:24:15,[9:216],,
2020-10-23,14:24:22:,189,09,2020-10-23,14:24:16,[26:218],,
2020-10-23,14:24:25:,189,09,2020-10-23,14:24:24,[26:218],,
2020-10-23,14:24:26:,182,26,2020-10-23,14:24:23,,,
2020-10-23,14:24:32:,182,26,2020-10-23,14:24:31,[9:216],[9:215],
2020-10-23,14:24:33:,189,09,2020-10-23,14:24:32,[26:218],,
2020-10-23,14:24:39:,189,09,2020-10-23,14:24:40,[26:217],,
2020-10-23,14:24:40:,181,26,2020-10-23,14:24:39,[9:216],,
2020-10-23,14:24:52:,189,09,2020-10-23,14:24:48,[26:218],,
2020-10-23,14:24:52:,182,26,2020-10-23,14:24:47,[9:216],,
2020-10-23,14:24:55:,181,26,2020-10-23,14:24:55,[9:216],,
2020-10-23,14:24:58:,189,09,2020-10-23,14:24:56,[26:218],,
2020-10-23,14:25:04:,189,09,2020-10-23,14:25:04,[26:218],,
2020-10-23,14:25:08:,181,26,2020-10-23,14:25:03,[9:215],,
2020-10-23,14:25:11:,182,26,2020-10-23,14:25:11,[9:216],,
2020-10-23,14:25:12:,189,09,2020-10-23,14:25:12,[26:218],,
2020-10-23,14:25:22:,182,26,2020-10-23,14:25:19,[9:216],,
2020-10-23,14:25:26:,181,26,2020-10-23,14:25:27,,,
2020-10-23,14:25:26:,189,09,2020-10-23,14:25:20,[26:218],,
2020-10-23,14:25:33:,189,09,2020-10-23,14:25:28,[26:218],[26:218],
2020-10-23,14:25:35:,182,26,2020-10-23,14:25:35,[9:216],[9:216],
2020-10-23,14:25:36:,189,09,2020-10-23,14:25:36,[26:218],,
2020-10-23,14:25:46:,182,26,2020-10-23,14:25:43,[9:216],,
2020-10-23,14:25:46:,188,09,2020-10-23,14:25:44,,,
2020-10-23,14:25:54:,182,26,2020-10-23,14:25:51,[9:216],,
2020-10-23,14:25:55:,189,09,2020-10-23,14:25:52,[26:218],,
2020-10-23,14:26:00:,189,09,2020-10-23,14:26:00,[26:218],,
2020-10-23,14:26:02:,182,26,2020-10-23,14:25:59,[9:216],,
2020-10-23,14:26:11:,182,26,2020-10-23,14:26:07,[9:216],,
2020-10-23,14:26:11:,189,09,2020-10-23,14:26:08,[26:218],,
2020-10-23,14:26:17:,189,09,2020-10-23,14:26:16,[26:218],,
2020-10-23,14:26:17:,182,26,2020-10-23,14:26:15,[9:216],,
2020-10-23,14:26:29:,182,26,2020-10-23,14:26:23,[9:215],,
2020-10-23,14:26:30:,189,09,2020-10-23,14:26:24,[26:218],,
2020-10-23,14:26:32:,188,09,2020-10-23,14:26:32,[26:218],,
2020-10-23,14:26:34:,182,26,2020-10-23,14:26:31,[9:216],,
2020-10-23,14:26:42:,189,09,2020-10-23,14:26:40,[26:218],,
2020-10-23,14:26:42:,182,26,2020-10-23,14:26:39,[9:215],,
2020-10-23,14:26:50:,182,26,2020-10-23,14:26:47,[9:216],,
2020-10-23,14:26:51:,189,09,2020-10-23,14:26:48,[26:218],,
2020-10-23,14:26:55:,182,26,2020-10-23,14:26:55,[9:216],,
2020-10-23,14:26:57:,189,09,2020-10-23,14:26:56,[26:218],[26:218],
2020-10-23,14:27:04:,188,09,2020-10-23,14:27:04,,,
2020-10-23,14:27:05:,181,26,2020-10-23,14:27:03,[9:216],,
2020-10-23,14:27:11:,181,26,2020-10-23,14:27:11,[9:216],,
2020-10-23,14:27:12:,189,09,2020-10-23,14:27:12,[26:218],,
2020-10-23,14:27:20:,182,26,2020-10-23,14:27:19,[9:216],,
2020-10-23,14:27:21:,189,09,2020-10-23,14:27:20,[26:218],,
2020-10-23,14:27:28:,189,09,2020-10-23,14:27:28,[26:218],,
2020-10-23,14:27:29:,182,26,2020-10-23,14:27:27,[9:216],,
2020-10-23,14:27:35:,182,26,2020-10-23,14:27:35,[9:216],,
2020-10-23,14:27:37:,188,09,2020-10-23,14:27:36,[26:218],[26:218],
2020-10-23,14:27:48:,182,26,2020-10-23,14:27:43,[9:216],,
2020-10-23,14:27:50:,189,09,2020-10-23,14:27:44,,,
2020-10-23,14:27:51:,181,26,2020-10-23,14:27:51,,,
2020-10-23,14:27:51:,189,09,2020-10-23,14:27:52,[26:218],[26:218],
2020-10-23,14:27:58:,182,26,2020-10-23,14:27:59,[9:216],[9:216],
2020-10-23,14:28:04:,189,09,2020-10-23,14:28:00,[26:218],,
2020-10-23,14:28:11:,182,26,2020-10-23,14:28:07,[9:216],,
2020-10-23,14:28:13:,189,09,2020-10-23,14:28:08,,,
2020-10-23,14:28:19:,188,09,2020-10-23,14:28:16,[26:218],,
2020-10-23,14:28:20:,182,26,2020-10-23,14:28:15,[9:216],,
2020-10-23,14:28:27:,181,26,2020-10-23,14:28:23,[9:216],,
2020-10-23,14:28:30:,189,09,2020-10-23,14:28:24,[26:218],,
2020-10-23,14:28:33:,189,09,2020-10-23,14:28:32,[26:218],,
2020-10-23,14:28:35:,181,26,2020-10-23,14:28:31,,,
2020-10-23,14:28:42:,182,26,2020-10-23,14:28:39,[9:216],[9:215],
2020-10-23,14:28:46:,189,09,2020-10-23,14:28:40,[26:218],,
2020-10-23,14:28:48:,181,26,2020-10-23,14:28:47,,,
2020-10-23,14:28:49:,188,09,2020-10-23,14:28:48,[26:218],,
2020-10-23,14:28:56:,188,09,2020-10-23,14:28:56,[26:218],,
2020-10-23,14:28:57:,181,26,2020-10-23,14:28:55,[9:216],[9:215],
2020-10-23,14:29:04:,189,09,2020-10-23,14:29:04,[26:218],,
2020-10-23,14:29:04:,182,26,2020-10-23,14:29:03,[9:216],,
2020-10-23,14:29:16:,182,26,2020-10-23,14:29:11,[9:216],,
2020-10-23,14:29:18:,189,09,2020-10-23,14:29:12,[26:218],,
2020-10-23,14:29:20:,181,26,2020-10-23,14:29:19,,,
2020-10-23,14:29:25:,189,09,2020-10-23,14:29:20,[26:218],,
2020-10-23,14:29:28:,189,09,2020-10-23,14:29:28,[26:218],,
2020-10-23,14:29:30:,182,26,2020-10-23,14:29:27,[9:216],[9:216],
2020-10-23,14:29:39:,189,09,2020-10-23,14:29:36,[26:218],,
2020-10-23,14:29:39:,181,26,2020-10-23,14:29:35,[9:216],,
2020-10-23,14:29:47:,189,09,2020-10-23,14:29:44,[26:218],,
2020-10-23,14:29:48:,182,26,2020-10-23,14:29:43,[9:216],,
2020-10-23,14:29:57:,181,26,2020-10-23,14:29:51,[9:216],,
2020-10-23,14:29:58:,189,09,2020-10-23,14:29:52,[26:217],,
2020-10-23,14:29:58:,181,26,2020-10-23,14:29:59,,,
2020-10-23,14:30:01:,188,09,2020-10-23,14:30:00,[26:218],[26:218],
2020-10-23,14:30:08:,181,26,2020-10-23,14:30:07,[9:216],[9:216],
2020-10-23,14:30:13:,189,09,2020-10-23,14:30:08,,,
2020-10-23,14:30:16:,182,26,2020-10-23,14:30:15,[9:216],,
2020-10-23,14:30:20:,189,09,2020-10-23,14:30:16,[26:218],,
2020-10-23,14:30:26:,181,26,2020-10-23,14:30:23,[9:216],,
2020-10-23,14:30:30:,188,09,2020-10-23,14:30:24,[26:218],,
2020-10-23,14:30:30:,182,26,2020-10-23,14:30:31,,,
2020-10-23,14:30:33:,189,09,2020-10-23,14:30:32,[26:218],[26:218],
2020-10-23,14:30:41:,189,09,2020-10-23,14:30:40,,,
2020-10-23,14:30:44:,182,26,2020-10-23,14:30:39,[9:216],[9:215],
2020-10-23,14:30:48:,189,09,2020-10-23,14:30:48,[26:218],,
2020-10-23,14:30:48:,182,26,2020-10-23,14:30:47,[9:216],,
2020-10-23,14:30:54:,181,26,2020-10-23,14:30:55,[9:216],,
2020-10-23,14:30:56:,189,09,2020-10-23,14:30:56,[26:218],[26:218],
2020-10-23,14:31:05:,188,09,2020-10-23,14:31:04,,,
2020-10-23,14:31:08:,182,26,2020-10-23,14:31:03,[9:216],,
2020-10-23,14:31:12:,182,26,2020-10-23,14:31:11,[9:215],,
2020-10-23,14:31:17:,189,09,2020-10-23,14:31:12,[26:218],,
2020-10-23,14:31:24:,182,26,2020-10-23,14:31:19,[9:216],,
2020-10-23,14:31:26:,189,09,2020-10-23,14:31:20,[26:218],,
2020-10-23,14:31:27:,181,26,2020-10-23,14:31:27,,,
2020-10-23,14:31:30:,189,09,2020-10-23,14:31:28,[26:218],,
2020-10-23,14:31:37:,181,26,2020-10-23,14:31:35,[9:216],[9:216],
2020-10-23,14:31:37:,188,09,2020-10-23,14:31:36,[26:218],,
2020-10-23,14:31:42:,182,26,2020-10-23,14:31:43,[9:215],,
2020-10-23,14:31:48:,189,09,2020-10-23,14:31:44,[26:218],[26:218],
2020-10-23,14:31:56:,189,09,2020-10-23,14:31:52,,,
2020-10-23,14:31:57:,181,26,2020-10-23,14:31:51,[9:216],,
2020-10-23,14:31:59:,181,26,2020-10-23,14:31:59,[9:216],,
2020-10-23,14:32:05:,189,09,2020-10-23,14:32:00,[26:218],[26:218],
2020-10-23,14:32:07:,181,26,2020-10-23,14:32:07,[9:216],,
2020-10-23,14:32:15:,189,09,2020-10-23,14:32:08,[26:218],,
2020-10-23,14:32:15:,189,09,2020-10-23,14:32:16,,,
2020-10-23,14:32:19:,182,26,2020-10-23,14:32:15,,,
2020-10-23,14:32:23:,181,26,2020-10-23,14:32:23,[9:216],[9:216],
2020-10-23,14:32:24:,189,09,2020-10-23,14:32:24,[26:218],[26:218],
2020-10-23,14:32:32:,189,09,2020-10-23,14:32:32,,,
2020-10-23,14:32:35:,181,26,2020-10-23,14:32:31,[9:216],,
2020-10-23,14:32:41:,189,09,2020-10-23,14:32:40,[26:218],,
2020-10-23,14:32:42:,182,26,2020-10-23,14:32:39,[9:216],,
2020-10-23,14:32:48:,189,09,2020-10-23,14:32:48,[26:218],,
2020-10-23,14:32:51:,181,26,2020-10-23,14:32:47,[9:216],,
2020-10-23,14:32:55:,181,26,2020-10-23,14:32:55,[9:216],,
2020-10-23,14:33:01:,189,09,2020-10-23,14:32:56,[26:218],,
2020-10-23,14:33:05:,188,09,2020-10-23,14:33:04,[26:218],,
2020-10-23,14:33:06:,182,26,2020-10-23,14:33:03,[9:216],,
2020-10-23,14:33:13:,182,26,2020-10-23,14:33:11,[9:216],,
2020-10-23,14:33:17:,189,09,2020-10-23,14:33:12,[26:218],,
2020-10-23,14:33:22:,181,26,2020-10-23,14:33:19,[9:216],,
2020-10-23,14:33:26:,188,09,2020-10-23,14:33:20,[26:218],,
2020-10-23,14:33:30:,182,26,2020-10-23,14:33:27,,,
2020-10-23,14:33:33:,189,09,2020-10-23,14:33:28,[26:218],,
2020-10-23,14:33:37:,189,09,2020-10-23,14:33:36,[26:218],,
2020-10-23,14:33:38:,182,26,2020-10-23,14:33:35,[9:216],[9:216],
2020-10-23,14:33:43:,182,26,2020-10-23,14:33:43,[9:215],,
2020-10-23,14:33:43:,189,09,2020-10-23,14:33:44,[26:218],[26:218],
2020-10-23,14:33:50:,181,26,2020-10-23,14:33:51,[9:216],,
2020-10-23,14:33:51:,189,09,2020-10-23,14:33:52,[26:218],,
2020-10-23,14:33:59:,182,26,2020-10-23,14:33:59,[9:216],,
2020-10-23,14:34:04:,188,09,2020-10-23,14:34:00,,,
2020-10-23,14:34:07:,181,26,2020-10-23,14:34:07,[9:215],,
2020-10-23,14:34:09:,189,09,2020-10-23,14:34:08,[26:218],,
2020-10-23,14:34:14:,182,26,2020-10-23,14:34:15,[9:216],,
2020-10-23,14:34:20:,189,09,2020-10-23,14:34:16,[26:218],[26:218],
2020-10-23,14:34:26:,188,09,2020-10-23,14:34:24,,,
2020-10-23,14:34:27:,182,26,2020-10-23,14:34:23,[9:216],,
2020-10-23,14:34:32:,181,26,2020-10-23,14:34:31,[9:216],,
2020-10-23,14:34:32:,189,09,2020-10-23,14:34:32,[26:218],,
2020-10-23,14:34:39:,189,09,2020-10-23,14:34:40,[26:218],,
2020-10-23,14:34:43:,182,26,2020-10-23,14:34:39,[9:215],,
2020-10-23,14:34:49:,182,26,2020-10-23,14:34:47,[9:216],,
2020-10-23,14:34:51:,189,09,2020-10-23,14:34:48,[26:218],,
2020-10-23,14:34:58:,189,09,2020-10-23,14:34:56,[26:218],,
2020-10-23,14:34:59:,182,26,2020-10-23,14:34:55,[9:216],,
2020-10-23,14:35:07:,182,26,2020-10-23,14:35:03,[9:216],,
2020-10-23,14:35:09:,189,09,2020-10-23,14:35:04,[26:218],,
2020-10-23,14:35:10:,182,26,2020-10-23,14:35:11,[9:215],,
2020-10-23,14:35:14:,188,09,2020-10-23,14:35:12,[26:218],[26:218],
2020-10-23,14:35:21:,189,09,2020-10-23,14:35:20,,,
2020-10-23,14:35:23:,182,26,2020-10-23,14:35:19,[9:216],,
2020-10-23,14:35:26:,182,26,2020-10-23,14:35:27,[9:216],,
2020-10-23,14:35:29:,189,09,2020-10-23,14:35:28,[26:218],[26:218],
2020-10-23,14:35:41:,182,26,2020-10-23,14:35:35,[9:216],,
2020-10-23,14:35:42:,189,09,2020-10-23,14:35:36,,,
2020-10-23,14:35:46:,188,09,2020-10-23,14:35:44,[26:218],,
2020-10-23,14:35:47:,181,26,2020-10-23,14:35:43,,,
2020-10-23,14:35:51:,182,26,2020-10-23,14:35:51,[9:216],[9:215],
2020-10-23,14:35:53:,189,09,2020-10-23,14:35:52,[26:218],[26:218],
2020-10-23,14:35:59:,181,26,2020-10-23,14:35:59,[9:215],,
2020-10-23,14:36:02:,189,09,2020-10-23,14:36:00,[26:218],,
2020-10-23,14:36:10:,189,09,2020-10-23,14:36:08,,,
2020-10-23,14:36:13:,182,26,2020-10-23,14:36:07,[9:215],,
2020-10-23,14:36:21:,182,26,2020-10-23,14:36:15,[9:216],,
2020-10-23,14:36:21:,189,09,2020-10-23,14:36:16,[26:217],,
2020-10-23,14:36:25:,181,26,2020-10-23,14:36:23,[9:215],,
2020-10-23,14:36:27:,189,09,2020-10-23,14:36:24,[26:218],,
2020-10-23,14:36:30:,182,26,2020-10-23,14:36:31,[9:216],,
2020-10-23,14:36:32:,189,09,2020-10-23,14:36:32,[26:218],[26:218],
2020-10-23,14:36:40:,182,26,2020-10-23,14:36:39,[9:215],,
2020-10-23,14:36:40:,188,09,2020-10-23,14:36:40,,,
2020-10-23,14:36:47:,182,26,2020-10-23,14:36:47,[9:216],,
2020-10-23,14:36:48:,188,09,2020-10-23,14:36:48,[26:218],[26:218],
2020-10-23,14:36:55:,182,26,2020-10-23,14:36:55,[9:215],,
2020-10-23,14:36:57:,188,09,2020-10-23,14:36:56,,,
2020-10-23,14:37:04:,182,26,2020-10-23,14:37:03,[9:216],,
2020-10-23,14:37:04:,189,09,2020-10-23,14:37:04,[26:218],,
2020-10-23,14:37:11:,181,26,2020-10-23,14:37:11,[9:216],,
2020-10-23,14:37:13:,189,09,2020-10-23,14:37:12,[26:218],,
2020-10-23,14:37:21:,189,09,2020-10-23,14:37:20,[26:218],,
2020-10-23,14:37:23:,182,26,2020-10-23,14:37:19,[9:216],,
2020-10-23,14:37:31:,182,26,2020-10-23,14:37:27,[9:216],,
2020-10-23,14:37:35:,189,09,2020-10-23,14:37:28,[26:218],,
2020-10-23,14:37:37:,188,09,2020-10-23,14:37:36,[26:218],,
2020-10-23,14:37:38:,182,26,2020-10-23,14:37:35,,,
2020-10-23,14:37:42:,181,26,2020-10-23,14:37:43,[9:216],[9:216],
2020-10-23,14:37:47:,188,09,2020-10-23,14:37:44,[26:218],[26:218],
2020-10-23,14:37:53:,182,26,2020-10-23,14:37:51,[9:215],,
2020-10-23,14:37:56:,189,09,2020-10-23,14:37:52,,,
2020-10-23,14:37:58:,182,26,2020-10-23,14:37:59,[9:216],,
2020-10-23,14:38:02:,189,09,2020-10-23,14:38:00,[26:218],[26:217],
2020-10-23,14:38:11:,182,26,2020-10-23,14:38:07,[9:216],,
2020-10-23,14:38:15:,182,26,2020-10-23,14:38:16,,,
2020-10-23,14:38:15:,189,09,2020-10-23,14:38:08,,,
2020-10-23,14:38:21:,189,09,2020-10-23,14:38:17,[26:218],[26:218],
2020-10-23,14:38:23:,182,26,2020-10-23,14:38:24,[9:216],[9:216],
2020-10-23,14:38:28:,189,09,2020-10-23,14:38:25,[26:218],,
2020-10-23,14:38:36:,182,26,2020-10-23,14:38:32,[9:216],,
2020-10-23,14:38:37:,188,09,2020-10-23,14:38:33,,,
2020-10-23,14:38:40:,182,26,2020-10-23,14:38:40,[9:216],,
2020-10-23,14:38:41:,189,09,2020-10-23,14:38:41,[26:218],[26:218],
2020-10-23,14:38:53:,182,26,2020-10-23,14:38:48,[9:216],,
2020-10-23,14:38:53:,189,09,2020-10-23,14:38:49,,,
2020-10-23,14:38:59:,181,26,2020-10-23,14:38:56,[9:216],,
2020-10-23,14:39:02:,189,09,2020-10-23,14:38:57,[26:218],,
2020-10-23,14:39:03:,189,09,2020-10-23,14:39:05,[26:218],,
2020-10-23,14:39:03:,182,26,2020-10-23,14:39:04,,,
2020-10-23,14:39:10:,181,26,2020-10-23,14:39:12,[9:216],[9:215],
2020-10-23,14:39:18:,182,26,2020-10-23,14:39:19,,,
2020-10-23,14:39:18:,188,09,2020-10-23,14:39:13,[26:218],[26:218],
2020-10-23,14:39:22:,189,09,2020-10-23,14:39:20,[26:218],,
2020-10-23,14:39:32:,182,26,2020-10-23,14:39:27,[9:216],[9:216],
2020-10-23,14:39:33:,189,09,2020-10-23,14:39:28,,,
2020-10-23,14:39:35:,182,26,2020-10-23,14:39:35,[9:215],,
2020-10-23,14:39:42:,189,09,2020-10-23,14:39:36,[26:218],[26:218],
2020-10-23,14:39:43:,181,26,2020-10-23,14:39:43,,,
2020-10-23,14:39:44:,188,09,2020-10-23,14:39:44,[26:218],,
2020-10-23,14:39:54:,189,09,2020-10-23,14:39:52,,,
2020-10-23,14:39:54:,181,26,2020-10-23,14:39:51,[9:216],[9:216],
2020-10-23,14:40:01:,189,09,2020-10-23,14:40:00,[26:218],,
2020-10-23,14:40:02:,182,26,2020-10-23,14:39:59,[9:216],,
2020-10-23,14:40:08:,189,09,2020-10-23,14:40:08,[26:218],,
2020-10-23,14:40:09:,181,26,2020-10-23,14:40:07,[9:216],,
2020-10-23,14:40:14:,182,26,2020-10-23,14:40:15,[9:216],,
2020-10-23,14:40:18:,189,09,2020-10-23,14:40:16,[26:218],[26:218],
2020-10-23,14:40:23:,182,26,2020-10-23,14:40:23,[9:216],,
2020-10-23,14:40:26:,188,09,2020-10-23,14:40:24,[26:218],,
2020-10-23,14:40:30:,182,26,2020-10-23,14:40:31,[9:216],,
2020-10-23,14:40:36:,188,09,2020-10-23,14:40:32,[26:218],,
2020-10-23,14:40:44:,182,26,2020-10-23,14:40:39,[9:216],,
2020-10-23,14:40:46:,189,09,2020-10-23,14:40:40,,,
2020-10-23,14:40:47:,181,26,2020-10-23,14:40:47,,,
2020-10-23,14:40:54:,189,09,2020-10-23,14:40:48,[26:218],,
2020-10-23,14:40:56:,189,09,2020-10-23,14:40:56,[26:218],,
2020-10-23,14:41:00:,182,26,2020-10-23,14:40:55,[9:215],,
2020-10-23,14:41:04:,182,26,2020-10-23,14:41:03,[9:216],[9:216],
2020-10-23,14:41:07:,188,09,2020-10-23,14:41:04,[26:218],,
2020-10-23,14:41:10:,182,26,2020-10-23,14:41:11,[9:216],,
2020-10-23,14:41:18:,188,09,2020-10-23,14:41:12,[26:218],[26:218],
2020-10-23,14:41:20:,182,26,2020-10-23,14:41:19,,,
2020-10-23,14:41:22:,188,09,2020-10-23,14:41:20,,,
2020-10-23,14:41:33:,181,26,2020-10-23,14:41:27,[9:216],[9:215],
2020-10-23,14:41:34:,189,09,2020-10-23,14:41:28,[26:218],,
2020-10-23,14:41:37:,181,26,2020-10-23,14:41:35,,,
2020-10-23,14:41:37:,189,09,2020-10-23,14:41:36,[26:218],,
2020-10-23,14:41:43:,182,26,2020-10-23,14:41:43,[9:216],[9:216],
2020-10-23,14:41:45:,189,09,2020-10-23,14:41:44,[26:218],,
2020-10-23,14:41:50:,181,26,2020-10-23,14:41:51,[9:216],,
2020-10-23,14:41:58:,188,09,2020-10-23,14:41:52,[26:218],[26:218],
2020-10-23,14:42:00:,181,26,2020-10-23,14:41:59,,,
2020-10-23,14:42:01:,189,09,2020-10-23,14:42:00,,,
2020-10-23,14:42:08:,182,26,2020-10-23,14:42:07,[9:216],[9:216],
2020-10-23,14:42:08:,188,09,2020-10-23,14:42:08,[26:218],,
2020-10-23,14:42:14:,182,26,2020-10-23,14:42:15,[9:215],,
2020-10-23,14:42:19:,189,09,2020-10-23,14:42:16,[26:218],[26:218],
2020-10-23,14:42:23:,182,26,2020-10-23,14:42:23,[9:216],,
2020-10-23,14:42:24:,189,09,2020-10-23,14:42:24,,,
2020-10-23,14:42:32:,188,09,2020-10-23,14:42:32,[26:218],,
2020-10-23,14:42:34:,181,26,2020-10-23,14:42:31,[9:216],,
2020-10-23,14:42:41:,181,26,2020-10-23,14:42:39,[9:216],,
2020-10-23,14:42:42:,189,09,2020-10-23,14:42:40,[26:218],,
2020-10-23,14:42:47:,189,09,2020-10-23,14:42:48,[26:218],,
2020-10-23,14:42:52:,182,26,2020-10-23,14:42:47,[9:216],,
2020-10-23,14:42:59:,182,26,2020-10-23,14:42:55,[9:215],,
2020-10-23,14:43:02:,189,09,2020-10-23,14:42:56,[26:218],,
2020-10-23,14:43:02:,182,26,2020-10-23,14:43:03,,,
2020-10-23,14:43:06:,189,09,2020-10-23,14:43:04,[26:218],[26:218],
2020-10-23,14:43:14:,182,26,2020-10-23,14:43:11,[9:216],[9:215],
2020-10-23,14:43:17:,188,09,2020-10-23,14:43:12,,,
2020-10-23,14:43:18:,182,26,2020-10-23,14:43:19,[9:216],,
2020-10-23,14:43:21:,189,09,2020-10-23,14:43:20,[26:218],[26:218],
2020-10-23,14:43:26:,182,26,2020-10-23,14:43:27,[9:216],,
2020-10-23,14:43:28:,188,09,2020-10-23,14:43:28,[26:218],,
2020-10-23,14:43:34:,182,26,2020-10-23,14:43:35,[9:216],,
2020-10-23,14:43:38:,189,09,2020-10-23,14:43:36,[26:218],,
2020-10-23,14:43:44:,189,09,2020-10-23,14:43:44,,,
2020-10-23,14:43:47:,182,26,2020-10-23,14:43:43,[9:216],,
2020-10-23,14:43:52:,189,09,2020-10-23,14:43:52,[26:218],,
2020-10-23,14:43:53:,182,26,2020-10-23,14:43:51,[9:216],,
2020-10-23,14:44:00:,182,26,2020-10-23,14:43:59,[9:216],,
2020-10-23,14:44:05:,188,09,2020-10-23,14:44:00,[26:218],,
2020-10-23,14:44:11:,182,26,2020-10-23,14:44:07,[9:215],,
2020-10-23,14:44:14:,181,26,2020-10-23,14:44:15,,,
2020-10-23,14:44:14:,188,09,2020-10-23,14:44:08,[26:218],,
2020-10-23,14:44:16:,189,09,2020-10-23,14:44:16,[26:218],[26:218],
2020-10-23,14:44:22:,181,26,2020-10-23,14:44:23,[9:216],[9:215],
2020-10-23,14:44:30:,189,09,2020-10-23,14:44:24,[26:218],,
2020-10-23,14:44:32:,188,09,2020-10-23,14:44:32,,,
2020-10-23,14:44:34:,182,26,2020-10-23,14:44:31,,,
2020-10-23,14:44:41:,189,09,2020-10-23,14:44:40,[26:218],,
2020-10-23,14:44:41:,181,26,2020-10-23,14:44:39,[9:216],[9:216],
2020-10-23,14:44:47:,181,26,2020-10-23,14:44:47,[9:216],,
2020-10-23,14:44:52:,189,09,2020-10-23,14:44:48,[26:218],,
2020-10-23,14:44:56:,181,26,2020-10-23,14:44:55,[9:216],,
2020-10-23,14:45:01:,188,09,2020-10-23,14:44:56,[26:218],,
2020-10-23,14:45:06:,188,09,2020-10-23,14:45:04,[26:218],,
2020-10-23,14:45:06:,182,26,2020-10-23,14:45:03,[9:216],,
2020-10-23,14:45:11:,182,26,2020-10-23,14:45:11,[9:216],,
2020-10-23,14:45:14:,188,09,2020-10-23,14:45:12,[26:218],[26:218],
2020-10-23,14:45:20:,181,26,2020-10-23,14:45:19,[9:216],,
2020-10-23,14:45:23:,189,09,2020-10-23,14:45:20,,,
2020-10-23,14:45:27:,182,26,2020-10-23,14:45:27,[9:216],,
2020-10-23,14:45:30:,189,09,2020-10-23,14:45:28,[26:218],[26:218],
2020-10-23,14:45:36:,181,26,2020-10-23,14:45:35,[9:216],,
2020-10-23,14:45:36:,189,09,2020-10-23,14:45:36,,,
2020-10-23,14:45:46:,181,26,2020-10-23,14:45:43,[9:216],,
2020-10-23,14:45:50:,189,09,2020-10-23,14:45:44,[26:218],,
2020-10-23,14:45:53:,189,09,2020-10-23,14:45:52,[26:218],,
2020-10-23,14:45:54:,181,26,2020-10-23,14:45:51,,,
2020-10-23,14:45:59:,182,26,2020-10-23,14:45:59,[9:216],[9:216],
2020-10-23,14:46:01:,189,09,2020-10-23,14:46:00,[26:218],,
2020-10-23,14:46:08:,181,26,2020-10-23,14:46:07,[9:216],,
2020-10-23,14:46:09:,189,09,2020-10-23,14:46:08,[26:218],,
2020-10-23,14:46:17:,188,09,2020-10-23,14:46:16,[26:218],,
2020-10-23,14:46:20:,182,26,2020-10-23,14:46:15,[9:216],,
2020-10-23,14:46:26:,189,09,2020-10-23,14:46:24,[26:218],,
